ID,invoiceNumber,vendor_ID,invoiceDate,dueDate,amount,currency,status,submittedBy,submittedAt,approvedBy,approvedAt,approvalComments,rejectedBy,rejectedAt,rejectionReason,paidBy,paidAt,createdAt,createdBy,modifiedAt,modifiedBy
62104328-58c5-498e-ad22-5b4498162a66,invoiceNumber-621043,6648354f-1b9d-462e-a4de-c8c1b7308553,2006-01-03,2016-03-25,6533379792502.84,043,REJECTED,submittedBy-621043,2004-04-14T00:00:00.000Z,approvedBy-621043,2001-08-11T00:00:00.000Z,approvalComments-621043,rejectedBy-621043,2014-09-15T00:00:00.000Z,rejectionReason-621043,paidBy-621043,2023-06-30T00:00:00.000Z,2000-07-20T00:00:00.000Z,createdBy.db77@example.com,2015-04-29T00:00:00.000Z,modifiedBy.db77@example.org
31601271-77e4-40ea-be4a-f8722d3f4961,invoiceNumber-31601271,6648354f-1b9d-462e-a4de-c8c1b7308553,2013-12-18,2017-06-16,3611396200829.96,271,DRAFT,submittedBy-31601271,2009-11-30T00:00:00.000Z,approvedBy-31601271,2022-10-24T00:00:00.000Z,approvalComments-31601271,rejectedBy-31601271,2000-05-18T00:00:00.000Z,rejectionReason-31601271,paidBy-31601271,2000-04-24T00:00:00.000Z,2003-08-31T00:00:00.000Z,createdBy.itbp3@example.com,2002-03-17T00:00:00.000Z,modifiedBy.itbp3@example.org
31601272-3fd8-4a05-9de4-8ec7bd4f5e62,invoiceNumber-31601272,6648354f-1b9d-462e-a4de-c8c1b7308553,2004-12-02,2018-11-24,5137802712095.78,272,APPROVED,submittedBy-31601272,2023-10-30T00:00:00.000Z,approvedBy-31601272,2006-07-05T00:00:00.000Z,approvalComments-31601272,rejectedBy-31601272,2016-12-16T00:00:00.000Z,rejectionReason-31601272,paidBy-31601272,2013-11-11T00:00:00.000Z,2022-10-11T00:00:00.000Z,createdBy.itbp4@example.com,2001-11-26T00:00:00.000Z,modifiedBy.itbp4@example.net
19543312-c448-4869-afed-d3613d625cb0,invoiceNumber-19543312,16156972-e7ef-40b3-8e07-3b12fb480727,2002-12-21,2001-12-09,1540776354867.44,312,APPROVED,submittedBy-19543312,2006-12-20T00:00:00.000Z,approvedBy-19543312,2004-08-01T00:00:00.000Z,approvalComments-19543312,rejectedBy-19543312,2016-10-08T00:00:00.000Z,rejectionReason-19543312,paidBy-19543312,2008-07-04T00:00:00.000Z,2023-06-30T00:00:00.000Z,createdBy.bmvps@example.net,2009-01-08T00:00:00.000Z,modifiedBy.bmvps@example.com
19543313-2622-426c-9bf3-462fd74ce724,invoiceNumber-19543313,16156972-e7ef-40b3-8e07-3b12fb480727,2016-12-13,2020-05-15,3425806780126.34,313,SUBMITTED,submittedBy-19543313,2016-12-24T00:00:00.000Z,approvedBy-19543313,2021-04-01T00:00:00.000Z,approvalComments-19543313,rejectedBy-19543313,2019-10-21T00:00:00.000Z,rejectionReason-19543313,paidBy-19543313,2012-04-24T00:00:00.000Z,2015-12-06T00:00:00.000Z,createdBy.bmvpt@example.com,2009-08-05T00:00:00.000Z,modifiedBy.bmvpt@example.com
22099680-79d8-4beb-a1fe-66e5e0726065,invoiceNumber-22099680,16156973-22a0-4330-a2fe-d925a06cc6a6,2011-03-24,2011-09-21,3525029541561.47,680,SUBMITTED,submittedBy-22099680,2016-12-09T00:00:00.000Z,approvedBy-22099680,2004-03-22T00:00:00.000Z,approvalComments-22099680,rejectedBy-22099680,2005-11-22T00:00:00.000Z,rejectionReason-22099680,paidBy-22099680,2019-04-10T00:00:00.000Z,2008-09-06T00:00:00.000Z,createdBy.d5o80@example.com,2005-11-30T00:00:00.000Z,modifiedBy.d5o80@example.net
22099681-7a9f-4279-b4df-4d2410a676bb,invoiceNumber-22099681,16156973-22a0-4330-a2fe-d925a06cc6a6,2014-11-24,2005-07-14,9139326901809.31,681,PAID,submittedBy-22099681,2016-11-02T00:00:00.000Z,approvedBy-22099681,2003-05-05T00:00:00.000Z,approvalComments-22099681,rejectedBy-22099681,2007-05-19T00:00:00.000Z,rejectionReason-22099681,paidBy-22099681,2001-04-04T00:00:00.000Z,2000-02-04T00:00:00.000Z,createdBy.d5o81@example.com,2016-12-30T00:00:00.000Z,modifiedBy.d5o81@example.org
20798352-b832-47e1-909f-4a1c8f3fe9c0,invoiceNumber-20798352,16156974-e0d6-4bd6-b0e6-1b783ae4c98d,2018-07-23,2022-10-14,3300162779131.06,352,APPROVED,submittedBy-20798352,2002-03-05T00:00:00.000Z,approvedBy-20798352,2018-06-12T00:00:00.000Z,approvalComments-20798352,rejectedBy-20798352,2008-08-24T00:00:00.000Z,rejectionReason-20798352,paidBy-20798352,2011-05-26T00:00:00.000Z,2012-05-31T00:00:00.000Z,createdBy.cds40@example.net,2004-07-30T00:00:00.000Z,modifiedBy.cds40@example.com
20798353-08c3-4c9a-860d-9b1906d3bc19,invoiceNumber-20798353,16156974-e0d6-4bd6-b0e6-1b783ae4c98d,2006-03-10,2015-06-24,2378607378019.69,353,DRAFT,submittedBy-20798353,2017-04-30T00:00:00.000Z,approvedBy-20798353,2014-05-26T00:00:00.000Z,approvalComments-20798353,rejectedBy-20798353,2002-12-27T00:00:00.000Z,rejectionReason-20798353,paidBy-20798353,2013-10-05T00:00:00.000Z,2003-05-24T00:00:00.000Z,createdBy.cds41@example.org,2015-09-14T00:00:00.000Z,modifiedBy.cds41@example.com
16357509-4331-446a-bc09-d2dc025dd6b9,invoiceNumber-16357509,16156975-f79d-4c7d-8ca2-e638f520c531,2017-08-11,2002-10-27,620797636624.77,509,SUBMITTED,submittedBy-16357509,2002-11-03T00:00:00.000Z,approvedBy-16357509,2015-08-08T00:00:00.000Z,approvalComments-16357509,rejectedBy-16357509,2016-05-05T00:00:00.000Z,rejectionReason-16357509,paidBy-16357509,2012-03-21T00:00:00.000Z,2013-03-04T00:00:00.000Z,createdBy.9qlj9@example.com,2017-11-12T00:00:00.000Z,modifiedBy.9qlj9@example.org
16357510-ddce-44ed-a91f-4ce2e3aa2ac6,invoiceNumber-16357510,16156975-f79d-4c7d-8ca2-e638f520c531,2020-04-04,2010-05-28,4473447716377.89,510,APPROVED,submittedBy-16357510,2019-05-30T00:00:00.000Z,approvedBy-16357510,2006-12-22T00:00:00.000Z,approvalComments-16357510,rejectedBy-16357510,2014-04-13T00:00:00.000Z,rejectionReason-16357510,paidBy-16357510,2004-09-27T00:00:00.000Z,2014-04-22T00:00:00.000Z,createdBy.9qlja@example.com,2005-12-22T00:00:00.000Z,modifiedBy.9qlja@example.com
12142413-e31a-43b7-949d-fbd71a8e9967,invoiceNumber-12142413,16156976-b37c-460e-918a-e52691aaca33,2018-03-29,2006-07-14,8312032903766.36,413,APPROVED,submittedBy-12142413,2005-08-23T00:00:00.000Z,approvedBy-12142413,2011-02-28T00:00:00.000Z,approvalComments-12142413,rejectedBy-12142413,2017-04-09T00:00:00.000Z,rejectionReason-12142413,paidBy-12142413,2009-01-17T00:00:00.000Z,2002-06-09T00:00:00.000Z,createdBy.78959@example.org,2019-06-30T00:00:00.000Z,modifiedBy.78959@example.org
12142414-1485-4784-8084-93a9cfc1ae33,invoiceNumber-12142414,16156976-b37c-460e-918a-e52691aaca33,2023-08-13,2014-06-05,5250539943073.33,414,DRAFT,submittedBy-12142414,2023-04-15T00:00:00.000Z,approvedBy-12142414,2010-11-13T00:00:00.000Z,approvalComments-12142414,rejectedBy-12142414,2009-01-11T00:00:00.000Z,rejectionReason-12142414,paidBy-12142414,2012-04-22T00:00:00.000Z,2021-06-17T00:00:00.000Z,createdBy.7895a@example.com,2021-11-12T00:00:00.000Z,modifiedBy.7895a@example.com
15698741-7f6d-42dc-b442-4d61e5e772a4,invoiceNumber-1569874,16156977-4199-44fe-aab5-15fff96ae7f0,2015-05-31,2001-11-19,4838436267960.09,874,DRAFT,submittedBy-1569874,2017-07-20T00:00:00.000Z,approvedBy-1569874,2005-06-10T00:00:00.000Z,approvalComments-1569874,rejectedBy-1569874,2001-11-15T00:00:00.000Z,rejectionReason-1569874,paidBy-1569874,2015-08-30T00:00:00.000Z,2009-07-24T00:00:00.000Z,createdBy.xnbm@example.com,2004-04-05T00:00:00.000Z,modifiedBy.xnbm@example.net
15698754-bc60-4f3f-b012-2e7879ba3a85,invoiceNumber-1569875,16156977-4199-44fe-aab5-15fff96ae7f0,2021-09-25,2008-01-28,5047348636241.11,875,REJECTED,submittedBy-1569875,2013-08-29T00:00:00.000Z,approvedBy-1569875,2018-05-31T00:00:00.000Z,approvalComments-1569875,rejectedBy-1569875,2018-06-20T00:00:00.000Z,rejectionReason-1569875,paidBy-1569875,2016-04-10T00:00:00.000Z,2006-03-06T00:00:00.000Z,createdBy.xnbn@example.org,2007-04-24T00:00:00.000Z,modifiedBy.xnbn@example.org
7061761e-b7c3-4d35-8a35-917077ab27d5,invoiceNumber-7061761,16156978-37f5-4f33-ba0a-4694bd744193,2004-07-27,2020-06-20,7485233625377.47,761,DRAFT,submittedBy-7061761,2014-07-04T00:00:00.000Z,approvedBy-7061761,2018-08-27T00:00:00.000Z,approvalComments-7061761,rejectedBy-7061761,2016-02-07T00:00:00.000Z,rejectionReason-7061761,paidBy-7061761,2023-07-29T00:00:00.000Z,2009-10-13T00:00:00.000Z,createdBy.47cw1@example.org,2009-04-29T00:00:00.000Z,modifiedBy.47cw1@example.net
70617629-cf5c-4904-b99a-3947574d8332,invoiceNumber-7061762,16156978-37f5-4f33-ba0a-4694bd744193,2001-09-02,2017-05-19,8381080598643.27,762,REJECTED,submittedBy-7061762,2003-12-18T00:00:00.000Z,approvedBy-7061762,2010-12-14T00:00:00.000Z,approvalComments-7061762,rejectedBy-7061762,2014-10-18T00:00:00.000Z,rejectionReason-7061762,paidBy-7061762,2010-08-23T00:00:00.000Z,2003-04-11T00:00:00.000Z,createdBy.47cw2@example.net,2005-08-13T00:00:00.000Z,modifiedBy.47cw2@example.com
6192597a-d631-42f9-b7ff-8d1256802fd3,invoiceNumber-61925,16156979-3178-4349-9cbd-5e21883cbe61,2006-07-05,2019-04-22,1378906727469.54,925,DRAFT,submittedBy-61925,2007-05-27T00:00:00.000Z,approvedBy-61925,2021-02-03T00:00:00.000Z,approvalComments-61925,rejectedBy-61925,2001-10-19T00:00:00.000Z,rejectionReason-61925,paidBy-61925,2010-04-16T00:00:00.000Z,2002-12-13T00:00:00.000Z,createdBy.1bs5@example.org,2014-05-20T00:00:00.000Z,modifiedBy.1bs5@example.net
61926142-86c8-42c1-b461-52902bd3629e,invoiceNumber-61926,16156979-3178-4349-9cbd-5e21883cbe61,2015-09-02,2011-12-03,2363639590815.09,926,PAID,submittedBy-61926,2007-03-09T00:00:00.000Z,approvedBy-61926,2011-05-13T00:00:00.000Z,approvalComments-61926,rejectedBy-61926,2017-01-04T00:00:00.000Z,rejectionReason-61926,paidBy-61926,2005-05-04T00:00:00.000Z,2019-03-23T00:00:00.000Z,createdBy.1bs6@example.org,2007-01-11T00:00:00.000Z,modifiedBy.1bs6@example.com
15841730-fead-4988-906e-a748133715b5,invoiceNumber-15841730,16156980-ad11-47e4-b7c5-eaa6fa6d4764,2003-11-04,2014-03-23,5417919463416.86,730,DRAFT,submittedBy-15841730,2019-10-14T00:00:00.000Z,approvedBy-15841730,2018-02-16T00:00:00.000Z,approvalComments-15841730,rejectedBy-15841730,2008-02-25T00:00:00.000Z,rejectionReason-15841730,paidBy-15841730,2023-09-12T00:00:00.000Z,2005-03-05T00:00:00.000Z,createdBy.9fjk2@example.net,2022-07-30T00:00:00.000Z,modifiedBy.9fjk2@example.org
15841731-9ac6-4c3e-870d-d12b4e0fd39b,invoiceNumber-15841731,16156980-ad11-47e4-b7c5-eaa6fa6d4764,2021-09-11,2003-09-29,1835063110744.56,731,DRAFT,submittedBy-15841731,2012-10-06T00:00:00.000Z,approvedBy-15841731,2023-04-11T00:00:00.000Z,approvalComments-15841731,rejectedBy-15841731,2017-01-08T00:00:00.000Z,rejectionReason-15841731,paidBy-15841731,2004-06-13T00:00:00.000Z,2009-07-25T00:00:00.000Z,createdBy.9fjk3@example.net,2007-06-19T00:00:00.000Z,modifiedBy.9fjk3@example.net
27951906-8408-4d01-b597-ae75910ec612,invoiceNumber-27951906,16156981-57dc-4de4-88cb-781bc35a9546,2006-08-03,2007-08-06,1429942158082.08,906,DRAFT,submittedBy-27951906,2011-01-02T00:00:00.000Z,approvedBy-27951906,2019-09-25T00:00:00.000Z,approvalComments-27951906,rejectedBy-27951906,2003-09-18T00:00:00.000Z,rejectionReason-27951906,paidBy-27951906,2021-11-27T00:00:00.000Z,2013-12-03T00:00:00.000Z,createdBy.gn3tu@example.org,2000-11-12T00:00:00.000Z,modifiedBy.gn3tu@example.net
27951907-c495-4fc5-adb0-3cc8c9797ee5,invoiceNumber-27951907,16156981-57dc-4de4-88cb-781bc35a9546,2012-05-19,2010-02-05,2953321501183.58,907,SUBMITTED,submittedBy-27951907,2009-10-23T00:00:00.000Z,approvedBy-27951907,2009-03-29T00:00:00.000Z,approvalComments-27951907,rejectedBy-27951907,2008-04-29T00:00:00.000Z,rejectionReason-27951907,paidBy-27951907,2017-03-16T00:00:00.000Z,2019-03-08T00:00:00.000Z,createdBy.gn3tv@example.org,2013-05-10T00:00:00.000Z,modifiedBy.gn3tv@example.net
65565897-8bd9-4826-a7f3-dcdd0722988e,invoiceNumber-6556589,16156982-f5b5-45b1-ac59-9680ddc5dc6b,2006-02-27,2022-10-24,7364044618929.06,589,SUBMITTED,submittedBy-6556589,2021-01-02T00:00:00.000Z,approvedBy-6556589,2010-07-08T00:00:00.000Z,approvalComments-6556589,rejectedBy-6556589,2012-07-14T00:00:00.000Z,rejectionReason-6556589,paidBy-6556589,2004-02-20T00:00:00.000Z,2012-06-15T00:00:00.000Z,createdBy.3wj3h@example.net,2008-04-14T00:00:00.000Z,modifiedBy.3wj3h@example.org
6556590f-2055-463f-85c3-abd83f900886,invoiceNumber-6556590,16156982-f5b5-45b1-ac59-9680ddc5dc6b,2000-04-03,2005-05-09,4237856678079.18,590,APPROVED,submittedBy-6556590,2003-01-30T00:00:00.000Z,approvedBy-6556590,2012-06-07T00:00:00.000Z,approvalComments-6556590,rejectedBy-6556590,2012-08-04T00:00:00.000Z,rejectionReason-6556590,paidBy-6556590,2008-09-13T00:00:00.000Z,2011-03-07T00:00:00.000Z,createdBy.3wj3i@example.org,2013-03-13T00:00:00.000Z,modifiedBy.3wj3i@example.net
11691306-37e3-47d5-8129-b7bface137d8,invoiceNumber-11691306,16156983-6b52-4dd1-ba39-3843a1814d26,2020-01-14,2021-12-01,8532216823665.2,306,APPROVED,submittedBy-11691306,2022-05-18T00:00:00.000Z,approvedBy-11691306,2023-02-11T00:00:00.000Z,approvalComments-11691306,rejectedBy-11691306,2014-08-12T00:00:00.000Z,rejectionReason-11691306,paidBy-11691306,2022-03-24T00:00:00.000Z,2011-08-24T00:00:00.000Z,createdBy.6yl2i@example.com,2009-10-24T00:00:00.000Z,modifiedBy.6yl2i@example.net
11691307-7ffd-4951-8f12-2c141f7d749d,invoiceNumber-11691307,16156983-6b52-4dd1-ba39-3843a1814d26,2004-01-29,2012-03-02,989434903012.93,307,REJECTED,submittedBy-11691307,2013-07-20T00:00:00.000Z,approvedBy-11691307,2020-05-03T00:00:00.000Z,approvalComments-11691307,rejectedBy-11691307,2016-07-20T00:00:00.000Z,rejectionReason-11691307,paidBy-11691307,2000-01-06T00:00:00.000Z,2003-12-27T00:00:00.000Z,createdBy.6yl2j@example.org,2014-02-04T00:00:00.000Z,modifiedBy.6yl2j@example.net
2543135a-36b9-4d18-a33b-d7e691f0220e,invoiceNumber-2543135,16156984-9d18-49c7-9dd3-464178ccd2eb,2014-06-04,2009-04-09,6475773276402.91,135,DRAFT,submittedBy-2543135,2007-07-06T00:00:00.000Z,approvedBy-2543135,2008-02-02T00:00:00.000Z,approvalComments-2543135,rejectedBy-2543135,2009-06-12T00:00:00.000Z,rejectionReason-2543135,paidBy-2543135,2003-08-26T00:00:00.000Z,2018-11-09T00:00:00.000Z,createdBy.1iian@example.net,2022-01-17T00:00:00.000Z,modifiedBy.1iian@example.net
2543136a-55d2-4bd6-bd99-d59b656a45ab,invoiceNumber-2543136,16156984-9d18-49c7-9dd3-464178ccd2eb,2022-01-02,2023-07-12,8108654031467.79,136,APPROVED,submittedBy-2543136,2020-06-14T00:00:00.000Z,approvedBy-2543136,2011-04-01T00:00:00.000Z,approvalComments-2543136,rejectedBy-2543136,2000-12-15T00:00:00.000Z,rejectionReason-2543136,paidBy-2543136,2005-10-10T00:00:00.000Z,2018-05-04T00:00:00.000Z,createdBy.1iiao@example.net,2014-08-08T00:00:00.000Z,modifiedBy.1iiao@example.net
14705223-bdb6-4694-ba2c-58b44b2bc2b8,invoiceNumber-14705223,16156985-bf6e-4056-8b46-436a7e4350fa,2016-09-08,2005-08-06,9710501198845.02,223,SUBMITTED,submittedBy-14705223,2004-04-22T00:00:00.000Z,approvedBy-14705223,2010-01-12T00:00:00.000Z,approvalComments-14705223,rejectedBy-14705223,2023-12-01T00:00:00.000Z,rejectionReason-14705223,paidBy-14705223,2008-06-18T00:00:00.000Z,2012-05-08T00:00:00.000Z,createdBy.8r6mf@example.org,2007-08-24T00:00:00.000Z,modifiedBy.8r6mf@example.org
14705224-3b8d-4aa8-8017-7c37da149e66,invoiceNumber-14705224,16156985-bf6e-4056-8b46-436a7e4350fa,2007-10-26,2020-09-07,3160335241172.69,224,APPROVED,submittedBy-14705224,2010-10-03T00:00:00.000Z,approvedBy-14705224,2015-02-19T00:00:00.000Z,approvalComments-14705224,rejectedBy-14705224,2003-05-12T00:00:00.000Z,rejectionReason-14705224,paidBy-14705224,2001-08-27T00:00:00.000Z,2005-02-11T00:00:00.000Z,createdBy.8r6mg@example.net,2013-12-21T00:00:00.000Z,modifiedBy.8r6mg@example.com
27431873-93e4-45d2-9e1a-fdd8a700e743,invoiceNumber-27431873,16156986-87ac-46fc-9412-ea76dcca2677,2001-09-30,2014-06-23,3723408031805.24,873,APPROVED,submittedBy-27431873,2007-10-31T00:00:00.000Z,approvedBy-27431873,2021-10-14T00:00:00.000Z,approvalComments-27431873,rejectedBy-27431873,2018-12-22T00:00:00.000Z,rejectionReason-27431873,paidBy-27431873,2010-04-15T00:00:00.000Z,2009-01-03T00:00:00.000Z,createdBy.gbykh@example.org,2012-07-15T00:00:00.000Z,modifiedBy.gbykh@example.net
27431874-3482-451c-9202-204ab8703a00,invoiceNumber-27431874,16156986-87ac-46fc-9412-ea76dcca2677,2019-01-17,2018-05-09,4435003089794.26,874,DRAFT,submittedBy-27431874,2006-09-06T00:00:00.000Z,approvedBy-27431874,2012-01-23T00:00:00.000Z,approvalComments-27431874,rejectedBy-27431874,2022-09-07T00:00:00.000Z,rejectionReason-27431874,paidBy-27431874,2019-02-08T00:00:00.000Z,2021-07-20T00:00:00.000Z,createdBy.gbyki@example.net,2003-01-30T00:00:00.000Z,modifiedBy.gbyki@example.com
25503006-7ab8-4fc2-b123-84a8f567812f,invoiceNumber-25503006,16156987-1025-4bab-912b-5d88faabe94a,2008-03-12,2013-04-05,6052847451495.95,006,DRAFT,submittedBy-25503006,2002-09-20T00:00:00.000Z,approvedBy-25503006,2007-07-15T00:00:00.000Z,approvalComments-25503006,rejectedBy-25503006,2004-06-04T00:00:00.000Z,rejectionReason-25503006,paidBy-25503006,2004-07-03T00:00:00.000Z,2014-08-30T00:00:00.000Z,createdBy.f6m8u@example.net,2003-05-11T00:00:00.000Z,modifiedBy.f6m8u@example.net
25503007-354d-4cdc-8d44-f51c23ed05d2,invoiceNumber-25503007,16156987-1025-4bab-912b-5d88faabe94a,2013-09-06,2021-11-10,5000294251193.77,007,DRAFT,submittedBy-25503007,2018-11-13T00:00:00.000Z,approvedBy-25503007,2011-06-19T00:00:00.000Z,approvalComments-25503007,rejectedBy-25503007,2014-01-11T00:00:00.000Z,rejectionReason-25503007,paidBy-25503007,2022-11-23T00:00:00.000Z,2015-07-08T00:00:00.000Z,createdBy.f6m8v@example.com,2009-01-17T00:00:00.000Z,modifiedBy.f6m8v@example.com
14919693-05f9-4b0f-a3bb-e8091c2d3b31,invoiceNumber-14919693,16156988-79c5-467f-a3bc-0cd9678266b4,2008-06-14,2013-01-29,8394267143326.65,693,SUBMITTED,submittedBy-14919693,2016-03-26T00:00:00.000Z,approvedBy-14919693,2002-09-13T00:00:00.000Z,approvalComments-14919693,rejectedBy-14919693,2006-07-30T00:00:00.000Z,rejectionReason-14919693,paidBy-14919693,2020-07-16T00:00:00.000Z,2019-10-06T00:00:00.000Z,createdBy.8vs3x@example.org,2007-06-09T00:00:00.000Z,modifiedBy.8vs3x@example.net
14919694-82e1-453d-b07a-44021088590d,invoiceNumber-14919694,16156988-79c5-467f-a3bc-0cd9678266b4,2010-02-22,2007-11-02,2047531984632.98,694,REJECTED,submittedBy-14919694,2022-04-06T00:00:00.000Z,approvedBy-14919694,2021-10-24T00:00:00.000Z,approvalComments-14919694,rejectedBy-14919694,2005-11-06T00:00:00.000Z,rejectionReason-14919694,paidBy-14919694,2012-04-27T00:00:00.000Z,2018-07-27T00:00:00.000Z,createdBy.8vs3y@example.net,2018-09-09T00:00:00.000Z,modifiedBy.8vs3y@example.com
12233213-34f1-4045-ad34-7731a1d06925,invoiceNumber-12233213,16156989-7ec6-4055-ac3b-d1a2e1c4d754,2015-01-18,2007-05-30,1786105376796.5,213,DRAFT,submittedBy-12233213,2005-03-21T00:00:00.000Z,approvedBy-12233213,2001-07-14T00:00:00.000Z,approvalComments-12233213,rejectedBy-12233213,2013-12-27T00:00:00.000Z,rejectionReason-12233213,paidBy-12233213,2004-03-15T00:00:00.000Z,2022-03-15T00:00:00.000Z,createdBy.7a77h@example.com,2007-04-30T00:00:00.000Z,modifiedBy.7a77h@example.org
12233214-6fdf-40e9-ad82-4060bcfce1a4,invoiceNumber-12233214,16156989-7ec6-4055-ac3b-d1a2e1c4d754,2001-03-18,2009-12-10,4716725477042.91,214,DRAFT,submittedBy-12233214,2021-02-10T00:00:00.000Z,approvedBy-12233214,2016-02-10T00:00:00.000Z,approvalComments-12233214,rejectedBy-12233214,2006-04-28T00:00:00.000Z,rejectionReason-12233214,paidBy-12233214,2018-04-02T00:00:00.000Z,2001-02-25T00:00:00.000Z,createdBy.7a77i@example.com,2014-12-06T00:00:00.000Z,modifiedBy.7a77i@example.org
24474427-8ed1-4cf7-aae6-db6591e77ed4,invoiceNumber-24474427,16156990-4cd5-432d-847d-5ee73c7e5735,2008-11-30,2023-11-07,6092499609448.68,427,PAID,submittedBy-24474427,2021-10-02T00:00:00.000Z,approvedBy-24474427,2003-12-20T00:00:00.000Z,approvalComments-24474427,rejectedBy-24474427,2008-06-27T00:00:00.000Z,rejectionReason-24474427,paidBy-24474427,2001-08-08T00:00:00.000Z,2010-09-30T00:00:00.000Z,createdBy.ekkl7@example.org,2020-09-25T00:00:00.000Z,modifiedBy.ekkl7@example.net
24474428-7eb1-44ef-8c11-ac5e7ef718c7,invoiceNumber-24474428,16156990-4cd5-432d-847d-5ee73c7e5735,2010-10-31,2000-10-26,1744037526688.02,428,DRAFT,submittedBy-24474428,2007-06-24T00:00:00.000Z,approvedBy-24474428,2001-07-14T00:00:00.000Z,approvalComments-24474428,rejectedBy-24474428,2011-08-17T00:00:00.000Z,rejectionReason-24474428,paidBy-24474428,2007-06-04T00:00:00.000Z,2022-02-11T00:00:00.000Z,createdBy.ekkl8@example.net,2016-06-05T00:00:00.000Z,modifiedBy.ekkl8@example.net
22769988-1dfa-431d-bc7f-b75975f42dd5,invoiceNumber-22769988,16156991-82b2-4eb3-876a-3edf3a3b337d,2011-04-22,2013-06-08,2638354079039.61,988,APPROVED,submittedBy-22769988,2012-10-28T00:00:00.000Z,approvedBy-22769988,2010-01-20T00:00:00.000Z,approvalComments-22769988,rejectedBy-22769988,2017-06-24T00:00:00.000Z,rejectionReason-22769988,paidBy-22769988,2002-12-15T00:00:00.000Z,2015-11-24T00:00:00.000Z,createdBy.dk1fo@example.net,2016-08-24T00:00:00.000Z,modifiedBy.dk1fo@example.com
22769989-0607-438d-815b-c04ac5df7e88,invoiceNumber-22769989,16156991-82b2-4eb3-876a-3edf3a3b337d,2014-06-24,2005-07-09,8194053280929.67,989,SUBMITTED,submittedBy-22769989,2012-11-13T00:00:00.000Z,approvedBy-22769989,2019-04-13T00:00:00.000Z,approvalComments-22769989,rejectedBy-22769989,2010-11-20T00:00:00.000Z,rejectionReason-22769989,paidBy-22769989,2013-02-03T00:00:00.000Z,2009-06-16T00:00:00.000Z,createdBy.dk1fp@example.org,2004-08-21T00:00:00.000Z,modifiedBy.dk1fp@example.org
31730112-8980-490d-b95c-da25195322f2,invoiceNumber-31730112,16156992-f4a8-4272-b891-81ec71c9754c,2004-08-01,2006-11-01,2009292232410.91,112,SUBMITTED,submittedBy-31730112,2018-09-19T00:00:00.000Z,approvedBy-31730112,2008-08-12T00:00:00.000Z,approvalComments-31730112,rejectedBy-31730112,2018-08-28T00:00:00.000Z,rejectionReason-31730112,paidBy-31730112,2000-10-04T00:00:00.000Z,2012-09-05T00:00:00.000Z,createdBy.iw340@example.net,2008-03-20T00:00:00.000Z,modifiedBy.iw340@example.com
31730113-a32b-45a2-8cd2-8bb93c120263,invoiceNumber-31730113,16156992-f4a8-4272-b891-81ec71c9754c,2022-08-23,2004-11-16,1538495986791.2,113,SUBMITTED,submittedBy-31730113,2018-11-15T00:00:00.000Z,approvedBy-31730113,2000-02-23T00:00:00.000Z,approvalComments-31730113,rejectedBy-31730113,2009-12-08T00:00:00.000Z,rejectionReason-31730113,paidBy-31730113,2016-03-05T00:00:00.000Z,2018-12-30T00:00:00.000Z,createdBy.iw341@example.net,2010-11-22T00:00:00.000Z,modifiedBy.iw341@example.com
30547607-a62c-4f93-a1b2-1d85f3e0875e,invoiceNumber-30547607,16156993-0a8a-44f8-9595-f12884130f98,2017-03-20,2008-09-19,7381060520326.36,607,SUBMITTED,submittedBy-30547607,2021-01-02T00:00:00.000Z,approvedBy-30547607,2018-11-29T00:00:00.000Z,approvalComments-30547607,rejectedBy-30547607,2008-02-01T00:00:00.000Z,rejectionReason-30547607,paidBy-30547607,2009-05-12T00:00:00.000Z,2020-05-09T00:00:00.000Z,createdBy.i6qon@example.net,2007-01-29T00:00:00.000Z,modifiedBy.i6qon@example.com
30547608-52ac-4c5d-aec5-1423953e99db,invoiceNumber-30547608,16156993-0a8a-44f8-9595-f12884130f98,2010-10-11,2013-07-23,9203854143050.05,608,APPROVED,submittedBy-30547608,2004-11-04T00:00:00.000Z,approvedBy-30547608,2006-12-25T00:00:00.000Z,approvalComments-30547608,rejectedBy-30547608,2014-12-07T00:00:00.000Z,rejectionReason-30547608,paidBy-30547608,2001-12-15T00:00:00.000Z,2018-11-05T00:00:00.000Z,createdBy.i6qoo@example.org,2001-01-27T00:00:00.000Z,modifiedBy.i6qoo@example.org
26290536-8a96-4dcc-9df2-0e93cd2f7646,invoiceNumber-26290536,16156994-c55c-4016-86f4-5cfc9a7c0898,2020-11-16,2013-04-01,6630270888593.36,536,DRAFT,submittedBy-26290536,2014-01-06T00:00:00.000Z,approvedBy-26290536,2022-06-28T00:00:00.000Z,approvalComments-26290536,rejectedBy-26290536,2023-01-29T00:00:00.000Z,rejectionReason-26290536,paidBy-26290536,2001-01-20T00:00:00.000Z,2004-12-05T00:00:00.000Z,createdBy.fnhwo@example.com,2000-08-04T00:00:00.000Z,modifiedBy.fnhwo@example.org
